ID,Living Area,Total Area,Above the Ground Area,Basement Area,Neighbors Living Area,Neighbors Total Area,Bedrooms,Bathrooms,Floors,Waterfront,View,Condition,Grade,Year Built,Year Renovated,Zipcode,Latitude,Longitude,Price
2721600010,203,353,203,0,203,360,3,1.75,1.5,0,2,4,8,1923,0,98109,47.643,-122.355,14820000000.0
4338800170,130,688,130,0,99,688,3,1.0,1.0,0,0,3,6,1944,0,98166,47.4798,-122.34299999999999,3690000000.0
1926049210,81,1017,81,0,134,702,2,1.0,1.0,0,0,4,7,1944,0,98133,47.7332,-122.352,5587500000.0
9834200390,113,379,113,0,122,379,3,1.5,1.5,0,0,5,7,1914,0,98144,47.5746,-122.289,10050000000.0
1823049046,155,917,155,0,155,911,2,1.5,1.0,0,0,4,7,1941,1963,98146,47.4864,-122.348,3600000000.0
8078460550,254,663,254,0,209,653,4,2.5,2.0,0,0,3,8,1993,0,98074,47.6334,-122.021,9765000000.0
9523103590,137,348,137,0,145,348,4,1.0,1.5,0,0,4,7,1912,0,98103,47.6737,-122.354,11550000000.0
5272200005,107,642,107,0,104,645,2,1.0,1.0,0,0,3,7,1947,0,98125,47.7149,-122.318,2625000000.0
4046500510,130,1496,130,0,143,1729,3,1.75,1.0,0,0,3,7,1982,0,98014,47.6927,-121.913,4605000000.0
6150200040,166,631,115,51,136,631,3,2.0,1.0,0,0,4,7,1964,0,98133,47.728,-122.339,7087500000.0
7375100070,133,724,133,0,133,724,3,1.75,1.0,0,0,4,7,1958,0,98008,47.5996,-122.12,7365000000.0
1703050200,243,506,243,0,240,498,4,2.5,2.0,0,0,3,9,2001,0,98074,47.6301,-122.01899999999999,9720000000.0
6204050160,266,405,194,72,245,428,5,3.0,2.0,0,0,3,8,2007,0,98011,47.7449,-122.19200000000001,8100000000.0
3223069118,314,10117,250,64,209,12140,3,3.5,2.0,0,0,3,9,1999,0,98058,47.4316,-122.075,8310000000.0
9274200365,267,534,158,109,152,534,4,2.75,1.5,0,0,5,9,1928,0,98116,47.5874,-122.387,13800000000.0
8024202520,106,616,79,27,156,640,2,2.0,1.0,0,0,3,7,1940,0,98115,47.7001,-122.309,6675000000.0
1646500810,135,139,92,43,133,382,2,1.75,2.0,0,0,3,8,2008,0,98103,47.6853,-122.35600000000001,9375000000.0
1328300820,183,650,126,57,174,668,3,1.75,1.0,0,0,4,8,1977,0,98058,47.4442,-122.12899999999999,4935000000.0
5608010050,329,950,329,0,307,850,4,2.5,2.0,0,0,3,9,1996,0,98027,47.5499,-122.1,13800000000.0
3279050130,307,1959,307,0,307,1285,3,2.5,2.0,0,2,3,9,2004,0,98023,47.3049,-122.38600000000001,6285000000.0
567000268,152,251,137,15,146,161,3,2.5,2.0,0,0,3,8,2003,0,98144,47.5924,-122.294,6750000000.0
7738500475,261,614,130,131,215,614,4,3.25,1.0,0,0,3,7,1958,0,98155,47.7473,-122.285,7275000000.0
1498302783,146,724,146,0,110,412,4,2.0,2.0,0,0,2,6,1906,0,98144,47.5848,-122.302,4995000000.0
325059171,123,7243,123,0,124,1643,3,1.0,1.0,0,0,3,7,1928,1954,98033,47.6891,-122.15899999999999,13500000000.0
7437100340,176,547,176,0,173,595,4,2.5,2.0,0,0,3,7,1992,0,98038,47.349,-122.031,5400000000.0
1959700540,227,408,167,60,206,510,3,2.5,2.0,0,0,4,9,1922,0,98102,47.6439,-122.319,14280000000.0
7954300120,241,607,241,0,245,574,4,2.5,2.0,0,0,3,9,1999,0,98056,47.5232,-122.191,9000000000.0
2597500840,109,678,109,0,188,782,3,1.5,1.0,0,0,4,7,1968,0,98002,47.2857,-122.197,3149250000.0
1785400770,182,1155,182,0,182,1155,4,2.25,2.0,0,0,3,8,1984,0,98074,47.6276,-122.037,7500000000.0
686400930,365,942,285,80,204,760,5,2.0,1.5,0,0,4,8,1968,0,98008,47.6317,-122.11399999999999,8835000000.0
6072760390,242,673,149,93,209,688,4,2.5,1.0,0,0,2,8,1975,0,98006,47.5618,-122.176,8212500000.0
7399800150,160,3739,160,0,160,3367,3,1.5,2.0,0,0,4,8,1983,0,98072,47.7499,-122.111,8032500000.0
2771102144,122,123,96,26,133,117,3,3.25,2.0,0,0,3,8,2008,0,98199,47.6506,-122.383,5775000000.0
797000276,191,780,117,74,157,1253,2,1.0,1.0,0,0,3,7,1962,0,98168,47.50899999999999,-122.324,4050000000.0
2144800146,120,867,120,0,205,895,3,2.0,1.0,0,0,5,7,1981,0,98178,47.4865,-122.238,3862500000.0
223039330,301,473,301,0,261,720,3,3.0,2.0,0,3,3,10,2004,0,98146,47.5123,-122.39,15750000000.0
2916610150,130,674,130,0,129,748,3,2.0,1.0,0,0,4,7,1983,0,98042,47.3654,-122.07600000000001,4124250000.0
7639900025,325,812,198,127,288,812,4,4.25,1.0,0,4,5,9,1951,0,98177,47.7222,-122.367,16125000000.0
9103000393,346,411,272,74,274,371,5,4.5,2.5,0,0,3,10,2001,0,98112,47.6189,-122.288,18375000000.0
1776230190,294,358,235,59,245,357,4,3.5,2.0,0,0,3,8,2008,0,98059,47.5049,-122.155,7425000000.0
5450900010,378,2166,378,0,261,1009,4,2.25,2.0,0,0,4,10,1968,0,98040,47.5563,-122.219,14902500000.0
3026059014,181,415,142,39,248,1324,3,1.5,1.0,0,0,4,6,1914,0,98034,47.7094,-122.228,6000000000.0
1891100130,130,224,130,0,139,254,3,2.25,2.0,0,0,3,9,2005,0,98034,47.695,-122.169,9585000000.0
5467910140,183,1128,183,0,204,1128,3,2.0,1.0,0,0,3,9,1994,0,98042,47.3657,-122.152,7198500000.0
3793500920,222,598,222,0,202,682,3,2.5,2.0,0,0,3,7,2002,0,98038,47.3659,-122.029,5249250000.0
2589300180,261,612,215,46,144,524,5,3.25,1.5,0,0,3,7,1906,2014,98118,47.5357,-122.273,6120000000.0
3754500566,220,276,193,27,275,696,4,2.5,2.0,0,2,3,9,2008,0,98034,47.7064,-122.22399999999999,11249250000.0
2143700830,195,1828,195,0,124,1142,4,2.5,1.5,0,0,3,6,1914,0,98055,47.4787,-122.23,3105000000.0
2228900270,93,557,93,0,149,679,2,1.0,1.0,0,0,4,6,1944,0,98133,47.771,-122.353,3225000000.0
2215900180,157,665,157,0,130,798,3,2.5,2.0,0,0,4,7,1992,0,98038,47.3498,-122.05799999999999,4050000000.0
722059070,132,1416,91,41,182,1214,3,1.0,1.0,0,0,4,7,1961,0,98031,47.4075,-122.214,3525000000.0
4226900211,126,540,126,0,93,540,4,1.0,1.5,0,0,2,6,1900,0,98122,47.6038,-122.314,8400000000.0
3222049151,277,995,144,133,266,1066,3,2.5,1.0,1,4,3,9,1976,1991,98198,47.3573,-122.324,12300000000.0
8563080020,274,868,274,0,274,1091,3,2.5,2.0,0,2,4,9,1978,0,98008,47.6218,-122.094,11100000000.0
3438500742,208,973,158,50,142,487,3,3.0,2.0,0,0,4,7,1950,0,98106,47.5529,-122.35600000000001,5985000000.0
7942601410,170,475,170,0,196,475,3,1.75,1.5,0,2,5,8,1903,0,98122,47.6051,-122.311,10230000000.0
125039025,143,341,97,46,144,371,3,1.75,1.0,0,0,3,7,1927,0,98117,47.6817,-122.36,7950000000.0
2141500070,222,714,222,0,222,746,4,2.5,2.0,0,0,3,8,2003,0,98059,47.4881,-122.14200000000001,6750000000.0
3876200350,157,836,157,0,179,726,4,1.75,1.0,0,0,3,7,1967,0,98034,47.7308,-122.18,6345000000.0
3629921060,268,474,268,0,279,474,5,2.5,2.0,0,2,3,9,2003,0,98029,47.5453,-121.995,12375000000.0
6154500070,320,727,320,0,299,795,4,3.5,2.0,0,0,3,10,2007,0,98006,47.5637,-122.12299999999999,15750000000.0
6664900330,184,703,184,0,176,664,3,2.5,2.0,0,0,3,7,1990,0,98023,47.2908,-122.351,4395000000.0
5126300650,274,608,274,0,222,608,3,2.5,2.0,0,0,3,8,2003,0,98059,47.4828,-122.139,7230000000.0
1112700170,120,1029,120,0,148,860,2,1.0,1.0,0,0,4,7,1955,0,98034,47.7281,-122.23299999999999,6375000000.0
3630200630,280,334,280,0,238,334,4,2.5,2.5,0,0,3,9,2009,0,98029,47.5407,-121.993,12075000000.0
1771110550,123,886,123,0,116,961,3,1.0,1.0,0,0,4,7,1971,0,98077,47.758,-122.075,4800000000.0
117000100,154,534,100,54,191,516,3,1.75,1.0,0,0,4,7,1909,0,98116,47.5843,-122.385,10200000000.0
1982200245,175,360,135,40,93,360,3,2.5,1.5,0,0,4,8,1915,0,98107,47.6642,-122.36200000000001,10890000000.0
3624039150,108,497,108,0,109,668,3,2.0,1.0,0,0,3,6,1919,0,98106,47.5181,-122.36399999999999,5025000000.0
8849700040,162,780,125,37,187,846,3,2.25,1.0,0,0,3,7,1965,0,98188,47.4571,-122.272,4050000000.0
6400700230,131,1251,89,42,137,1020,3,2.25,1.0,0,0,3,7,1976,0,98033,47.6693,-122.176,6750000000.0
3013300660,194,752,194,0,180,523,3,2.25,2.0,0,2,3,10,1988,0,98136,47.5287,-122.385,8250000000.0
2796100160,182,702,107,75,181,702,4,2.0,1.0,0,0,5,7,1978,0,98031,47.4081,-122.178,3750000000.0
4038700290,155,745,108,47,182,832,3,2.5,1.0,0,0,5,7,1960,0,98008,47.615,-122.117,10440000000.0
984220330,169,851,113,56,172,710,4,2.5,1.0,0,0,4,7,1975,0,98058,47.4333,-122.16799999999999,4875000000.0
7853301390,371,864,371,0,364,747,4,4.0,2.0,0,0,3,9,2007,0,98065,47.5421,-121.88799999999999,10320000000.0
1797500780,136,157,92,44,154,371,3,2.0,2.0,0,0,3,8,2007,0,98115,47.6743,-122.316,8100000000.0
9290850740,396,4030,248,148,337,3361,4,2.5,1.0,0,0,3,10,1991,0,98053,47.6915,-122.053,14625000000.0
889000024,152,95,152,0,159,182,3,2.25,3.0,0,0,3,8,2014,0,98105,47.6636,-122.319,9675000000.0
2310110070,203,471,203,0,213,525,3,2.5,2.0,0,0,3,8,2004,0,98038,47.3506,-122.04,5698500000.0
372000040,159,557,92,67,157,557,3,1.75,1.0,0,2,3,7,1954,0,98178,47.4999,-122.223,4560000000.0
2483200010,192,557,124,68,204,557,3,1.75,1.0,0,3,3,8,1955,0,98136,47.5226,-122.382,10350000000.0
5101404170,63,891,63,0,146,615,1,0.75,1.0,0,0,3,5,1947,0,98115,47.6964,-122.306,3000000000.0
7771300035,126,755,126,0,145,755,4,1.0,1.0,0,0,3,7,1948,0,98133,47.7366,-122.333,4920000000.0
4206901155,201,371,201,0,164,371,3,2.0,1.5,0,0,3,8,1907,0,98105,47.6561,-122.325,8625000000.0
7520000520,115,1123,89,26,169,693,2,1.0,1.0,0,0,3,6,1922,1984,98146,47.4957,-122.352,3607500000.0
4174600386,210,464,126,84,181,510,5,3.0,1.0,0,0,3,7,1989,0,98108,47.5539,-122.3,4650000000.0
7203101610,119,262,119,0,119,244,2,1.0,2.0,0,0,3,7,2008,0,98053,47.6968,-122.025,3975000000.0
2600400030,245,836,245,0,276,848,4,2.75,2.0,0,0,3,10,1990,0,98052,47.6481,-122.125,11850000000.0
8682262330,125,398,125,0,133,449,2,1.75,1.0,0,0,3,8,2004,0,98053,47.7171,-122.03299999999999,6825000000.0
5100400244,83,144,83,0,105,185,2,1.0,2.0,0,0,3,7,2011,0,98115,47.6911,-122.31299999999999,6045000000.0
3024059078,170,2704,114,56,337,1531,4,1.75,2.0,0,0,3,8,1990,0,98040,47.5449,-122.215,9150000000.0
9477200560,142,673,142,0,142,695,3,1.75,1.0,0,0,4,7,1984,0,98034,47.731,-122.191,6600000000.0
3629930170,250,371,250,0,209,414,4,2.5,2.0,0,0,3,9,2004,0,98029,47.5521,-121.995,10845000000.0
7011200830,147,501,91,56,203,445,4,2.0,1.0,0,2,3,7,1900,0,98119,47.637,-122.367,11748000000.0
9268200050,136,705,136,0,157,471,3,1.75,1.0,0,0,3,7,1988,0,98117,47.6964,-122.36200000000001,6749250000.0
2215500080,180,557,90,90,157,557,5,2.0,1.0,0,0,5,7,1945,0,98115,47.6875,-122.287,8700000000.0
7010700550,188,473,188,0,166,406,3,2.5,2.0,0,0,3,7,2008,0,98199,47.6594,-122.397,8925000000.0
7586200061,118,160,101,17,118,197,3,3.25,2.0,0,0,3,8,2005,0,98177,47.7032,-122.36,5625000000.0
1245000461,332,828,332,0,251,864,5,2.5,2.0,0,0,3,9,2000,0,98033,47.693000000000005,-122.20200000000001,17250000000.0
8691440410,358,607,358,0,349,639,4,3.5,2.0,0,0,3,10,2014,0,98075,47.5934,-121.97399999999999,13500000000.0
8651410670,85,600,85,0,85,443,3,1.0,1.0,0,0,5,6,1969,0,98042,47.3665,-122.08200000000001,2849250000.0
1926059155,171,1014,171,0,140,731,3,1.75,1.5,0,0,3,6,1915,0,98034,47.7244,-122.22200000000001,3855000000.0
7899800730,125,110,100,25,120,109,3,2.5,2.0,0,0,3,7,2007,0,98106,47.5218,-122.35799999999999,4050000000.0
7853210050,134,348,134,0,183,348,3,2.5,2.0,0,0,3,7,2004,0,98065,47.532,-121.85,5085000000.0
924059233,218,866,218,0,152,873,4,2.0,2.0,0,0,3,8,1977,0,98005,47.583,-122.17,9885000000.0
2770603523,130,116,105,25,159,262,3,2.5,2.0,0,0,3,8,2010,0,98119,47.6515,-122.375,7950000000.0
6430000275,131,379,131,0,131,426,3,2.0,1.5,0,0,3,7,1905,2013,98103,47.6872,-122.34899999999999,7275000000.0
1443500305,144,663,98,46,120,578,6,2.5,1.0,0,0,3,6,1913,0,98118,47.5335,-122.272,2924850000.0
2331550120,226,658,226,0,172,564,4,2.5,2.0,0,0,3,7,1999,0,98030,47.3817,-122.204,4650000000.0
3956100190,202,1368,202,0,213,2008,3,1.75,2.0,0,0,3,9,1990,0,98045,47.4831,-121.76700000000001,7320000000.0
8651200080,309,1776,242,67,309,1569,5,3.0,2.0,0,0,4,11,1977,0,98040,47.5485,-122.214,17850000000.0
5476800201,170,1609,102,68,134,994,3,2.0,1.0,0,0,4,7,1948,0,98178,47.5072,-122.272,4425000000.0
8860300220,213,650,119,94,193,676,5,2.5,1.0,0,0,3,8,1975,0,98052,47.6875,-122.12200000000001,9180000000.0
9407101900,127,1026,127,0,141,929,3,1.0,1.0,0,0,3,7,1981,0,98045,47.4485,-121.77600000000001,4200000000.0
2922059212,281,1677,281,0,130,3212,6,5.0,2.0,0,0,3,7,2005,0,98030,47.3651,-122.197,7200000000.0
4017050260,286,1159,286,0,290,1266,3,2.5,2.0,0,0,3,10,1990,0,98038,47.3752,-122.029,8092500000.0
3426049284,381,1479,252,129,245,1479,4,3.25,2.0,1,4,3,12,2001,0,98115,47.6934,-122.271,34500000000.0
7635801371,278,1802,207,71,191,1402,4,1.5,2.0,0,0,4,7,1921,0,98166,47.4692,-122.365,8100000000.0
3056700150,110,634,110,0,143,743,3,2.0,1.0,0,0,3,7,1995,0,98092,47.3191,-122.18,3000000000.0
4136880140,238,674,159,79,224,734,4,2.75,2.0,0,0,3,8,1998,0,98092,47.258,-122.208,3817500000.0
1235100371,329,891,329,0,313,891,5,2.75,2.0,0,0,3,7,1960,0,98033,47.6766,-122.186,8700000000.0
8582010290,213,856,213,0,253,922,3,2.5,2.0,0,2,3,9,1998,0,98027,47.5504,-122.07700000000001,10245000000.0
3856904655,132,379,132,0,163,379,4,1.0,1.5,0,0,3,7,1924,0,98105,47.6696,-122.324,10016250000.0
2522059251,190,1396,190,0,120,1471,3,2.5,2.0,0,0,3,9,2006,0,98042,47.3619,-122.12200000000001,6975000000.0
3793501390,157,1614,157,0,242,743,3,2.5,2.0,0,0,3,7,2003,0,98038,47.3691,-122.031,4395000000.0
6421100592,149,1110,112,37,149,869,3,1.75,1.0,0,2,3,7,1984,0,98052,47.6705,-122.13799999999999,7650000000.0
8943600430,212,371,212,0,163,370,3,2.5,2.0,0,0,3,8,2008,0,98031,47.4221,-122.19200000000001,5849250000.0
6388910160,182,1159,182,0,227,1131,3,2.5,2.0,0,0,4,8,1989,0,98056,47.5315,-122.17200000000001,8400000000.0
8858100020,137,781,100,37,165,790,3,1.0,1.0,0,0,3,7,1967,0,98188,47.4585,-122.28299999999999,2625000000.0
2988800011,185,1477,92,93,163,975,3,1.0,1.0,0,0,3,6,1948,0,98178,47.4816,-122.23299999999999,3660000000.0
7977200720,137,568,137,0,137,568,3,1.75,1.5,0,0,3,7,1946,0,98115,47.6858,-122.295,7500000000.0
7582700100,319,379,237,82,288,379,3,3.25,2.0,0,0,3,9,2005,0,98105,47.6644,-122.28,19860750000.0
1518000080,145,291,145,0,161,333,3,2.5,2.0,0,0,3,7,2001,0,98019,47.7364,-121.969,4875000000.0
3288300920,187,1030,137,50,188,994,3,1.75,1.0,0,0,4,7,1975,0,98034,47.7351,-122.18299999999999,6945000000.0
3303860630,261,557,261,0,259,557,4,3.0,2.0,0,0,3,9,2007,0,98038,47.3689,-122.057,6816750000.0
2320069260,186,3074,186,0,170,2101,3,2.0,1.5,0,2,5,8,1986,0,98022,47.2133,-122.007,6225000000.0
8141300300,187,412,187,0,181,445,4,2.5,2.0,0,3,3,8,2008,0,98022,47.1958,-121.97399999999999,4395000000.0
1446401540,139,613,139,0,160,613,3,1.0,1.0,0,0,2,6,1970,0,98168,47.4845,-122.33,3645000000.0
9828202215,200,408,122,78,132,408,4,3.0,1.0,0,0,5,7,1921,0,98122,47.6163,-122.29299999999999,9975000000.0
2323059074,89,2549,89,0,102,2695,3,1.0,1.0,0,0,4,6,1970,0,98058,47.4676,-122.134,2056860000.0
8113101670,198,735,110,88,198,672,4,1.5,1.0,0,0,3,7,1959,0,98118,47.5491,-122.272,5670000000.0
2366800055,161,933,161,0,120,940,3,2.5,2.0,0,0,3,7,1989,0,98001,47.2671,-122.236,3375000000.0
4442800012,148,121,148,0,129,122,3,2.5,3.0,0,0,3,8,2005,0,98117,47.6903,-122.39399999999999,6975000000.0
2377000040,130,3762,130,0,145,3762,3,1.0,1.0,0,0,4,7,1961,0,98092,47.3199,-122.1,4320000000.0
6150200330,106,434,106,0,106,631,3,1.0,1.0,0,0,3,7,1955,0,98133,47.7284,-122.336,5370000000.0
2296700470,201,715,131,70,158,721,4,2.5,1.0,0,0,3,7,1969,0,98034,47.7216,-122.219,6975000000.0
4403200255,340,460,266,74,141,588,4,3.5,2.0,0,0,3,9,2005,0,98177,47.7022,-122.374,11940000000.0
2254502071,69,132,69,0,122,259,2,2.5,2.0,0,0,3,8,2006,0,98122,47.6093,-122.31,5625000000.0
4139480200,398,1124,249,149,358,1044,4,3.25,1.0,0,3,3,11,1997,0,98006,47.5503,-122.102,21000000000.0
1566100010,135,764,81,54,142,755,3,1.0,1.0,0,0,3,6,1948,0,98125,47.7009,-122.301,7050000000.0
7715801030,150,754,150,0,137,754,4,2.5,2.0,0,0,4,7,1983,0,98074,47.6255,-122.059,7650000000.0
2518400046,261,824,143,118,152,729,3,1.75,1.0,0,0,5,7,1920,1957,98146,47.5094,-122.376,6850500000.0
5587000010,156,785,124,32,171,771,3,2.25,1.0,0,0,3,8,1960,0,98177,47.7575,-122.361,5775000000.0
3211600140,231,669,119,112,149,669,3,1.75,1.0,0,0,3,7,1972,0,98034,47.726000000000006,-122.198,7125000000.0
3299600040,315,1155,315,0,301,802,3,2.5,2.0,0,0,3,9,2001,0,98075,47.5611,-122.03200000000001,12225000000.0
3365900041,186,938,103,83,176,938,3,1.5,1.0,0,0,4,7,1964,0,98168,47.4738,-122.266,4785000000.0
4113800500,231,705,231,0,232,964,3,2.5,2.0,0,0,3,9,1991,0,98056,47.5355,-122.179,8587500000.0
7011201087,113,134,57,56,154,274,3,1.75,1.0,0,0,3,6,1905,0,98119,47.6361,-122.368,5775000000.0
3459100300,174,687,137,37,169,804,3,1.5,1.0,0,0,3,8,1968,0,98155,47.7743,-122.27,6075000000.0
6600400270,93,905,93,0,114,905,3,1.0,1.0,0,0,5,7,1969,0,98042,47.3244,-122.14399999999999,3030000000.0
3223059173,137,1393,137,0,134,814,4,2.0,1.0,0,0,4,7,1957,0,98055,47.4312,-122.196,4125000000.0
7558800620,143,721,143,0,157,1079,2,1.75,1.0,1,4,4,8,1965,1986,98070,47.358000000000004,-122.446,9000000000.0
8133700020,83,860,83,0,114,642,2,1.0,1.0,0,0,3,7,1946,0,98107,47.6695,-122.36,7440000000.0
6802200100,134,814,134,0,134,803,3,2.0,2.0,0,0,4,7,1991,0,98022,47.1947,-121.98899999999999,4078500000.0
7853301130,226,464,226,0,226,484,4,2.25,2.0,0,0,3,7,2007,0,98065,47.5407,-121.89,7485000000.0
2005300140,217,976,217,0,91,976,4,2.0,1.5,0,0,4,6,1959,0,98030,47.3578,-122.178,3300000000.0
925059078,196,521,124,72,189,869,3,2.5,1.0,0,0,3,8,2013,0,98033,47.6743,-122.184,9074250000.0
2225059170,330,9974,256,74,298,3251,6,3.25,1.5,0,0,4,8,1963,0,98005,47.6356,-122.15,16470000000.0
7954300330,244,574,244,0,252,574,4,2.5,2.0,0,0,3,9,1999,0,98056,47.5229,-122.19200000000001,8775000000.0
2061800045,210,1112,136,74,210,988,6,2.5,1.0,0,0,3,7,1964,0,98011,47.7722,-122.204,6525000000.0
739800250,131,677,104,27,160,689,3,2.25,1.0,0,0,3,7,1984,0,98031,47.4046,-122.194,4035000000.0
3275730110,151,975,102,49,152,909,3,2.25,1.0,0,0,3,7,1974,0,98034,47.7176,-122.236,6375000000.0
5630500005,105,1335,105,0,198,916,2,1.5,1.0,0,0,3,7,1949,1996,98011,47.7354,-122.219,3937500000.0
3622069103,334,14447,334,0,316,3196,4,2.5,2.0,0,0,3,9,2004,0,98010,47.3538,-121.986,11400000000.0
3905030330,184,789,184,0,194,600,3,2.25,2.0,0,0,3,8,1991,0,98029,47.5707,-121.99600000000001,8472000000.0
6189200125,277,907,277,0,207,1073,3,3.0,2.0,0,0,4,8,1973,0,98005,47.6344,-122.17399999999999,12749250000.0
2215500220,146,590,119,27,157,590,4,1.5,1.5,0,0,3,7,1945,0,98115,47.6873,-122.286,7875000000.0
8818400450,245,379,170,75,184,379,3,3.25,2.0,0,0,3,9,1912,2000,98105,47.6636,-122.32600000000001,13950000000.0
8150600195,143,449,78,65,109,449,4,2.75,1.0,0,2,4,7,1929,0,98126,47.5491,-122.375,6750000000.0
7880010060,300,3745,300,0,277,3737,4,2.5,2.0,0,0,4,10,1987,0,98027,47.4856,-122.069,10485000000.0
3330501545,88,287,88,0,114,382,2,1.0,1.0,0,0,4,6,1909,0,98118,47.551,-122.27600000000001,4950000000.0
3052700855,139,464,105,34,139,464,3,1.5,1.5,0,0,4,7,1927,0,98117,47.678999999999995,-122.37299999999999,7050000000.0
2520069100,182,2831,98,84,135,828,4,2.0,1.0,0,2,4,7,1972,0,98022,47.1924,-121.988,4125000000.0
6819100380,96,416,80,16,160,390,3,1.0,1.0,0,0,3,7,1924,0,98109,47.6461,-122.35600000000001,9630000000.0
6918730130,123,695,123,0,137,752,3,1.75,1.0,0,0,4,7,1975,0,98034,47.7322,-122.20700000000001,5400000000.0
1843100540,235,1118,235,0,230,945,3,2.25,2.0,0,0,3,8,1989,0,98042,47.3742,-122.125,5700000000.0
2126049154,200,756,130,70,191,752,4,2.75,1.0,0,0,3,7,1978,0,98125,47.7261,-122.306,6525000000.0
9136103027,133,299,89,44,107,337,2,1.0,1.0,0,0,3,7,1915,0,98103,47.6653,-122.338,6675000000.0
4335000145,162,1337,162,0,188,1337,3,1.75,1.0,0,0,4,7,1951,0,98166,47.4535,-122.361,5520000000.0
2619950060,298,668,223,75,255,668,5,4.0,2.0,0,0,3,8,2011,0,98019,47.7329,-121.96600000000001,6975000000.0
3750603492,140,1583,140,0,141,1300,3,1.0,1.0,0,0,4,6,1975,0,98001,47.2649,-122.285,2775000000.0
7544800395,93,261,93,0,123,278,3,2.0,1.5,0,0,3,7,1905,0,98122,47.6066,-122.304,6750000000.0
2987400025,95,580,95,0,107,673,3,1.0,1.0,0,0,3,7,1960,1997,98056,47.4988,-122.16799999999999,3795000000.0
2525049263,398,1899,398,0,336,2074,5,3.0,2.0,0,0,4,11,1985,0,98039,47.6217,-122.23899999999999,40200000000.0
3905040590,202,666,202,0,199,549,3,2.5,2.0,0,0,3,8,1990,0,98029,47.5714,-122.00200000000001,8400000000.0
9144100298,117,741,117,0,163,706,3,1.0,1.0,0,0,3,7,1951,0,98177,47.7013,-122.37299999999999,5700000000.0
3375800220,236,559,236,0,193,559,3,2.5,2.0,0,0,3,7,2002,0,98030,47.3828,-122.211,5295000000.0
6021500970,100,371,100,0,142,393,2,1.0,1.0,0,0,3,7,1940,0,98117,47.6902,-122.387,13124250000.0
5637500094,176,149,132,44,165,141,3,3.5,2.0,0,0,3,8,2008,0,98136,47.544,-122.385,6472500000.0
3885805325,194,749,194,0,135,780,4,2.75,2.0,0,0,5,7,1967,0,98033,47.6829,-122.195,10650000000.0
3326059238,190,668,190,0,183,682,4,2.25,2.0,0,0,3,8,1994,0,98033,47.7003,-122.165,7500000000.0
6146600185,96,1217,96,0,84,471,2,1.0,1.0,0,0,5,6,1912,0,98032,47.3877,-122.234,2400000000.0
8146100270,231,916,119,112,219,916,4,2.25,1.0,0,0,4,8,1961,0,98004,47.6051,-122.195,12360000000.0
9485950310,506,3442,506,0,260,3318,4,3.25,1.5,0,0,5,9,1984,0,98042,47.351000000000006,-122.087,9150000000.0
3260810110,220,987,220,0,204,770,4,2.5,2.0,0,0,3,8,1999,0,98003,47.3473,-122.302,5070000000.0
2525000220,137,717,137,0,159,778,3,1.75,1.5,0,0,4,7,1981,0,98059,47.483000000000004,-122.163,5550000000.0
6632900574,276,934,156,120,147,724,5,3.0,1.0,0,0,3,7,1940,0,98155,47.7372,-122.316,5512500000.0
8562500200,89,753,89,0,153,746,3,1.75,1.0,0,0,3,7,1962,0,98052,47.6737,-122.156,5625000000.0
3905040060,172,478,172,0,181,478,3,2.0,2.0,0,0,3,8,1991,0,98029,47.5706,-121.999,7162500000.0
1622049154,176,1052,176,0,185,971,3,1.75,2.0,0,0,3,7,1943,2005,98198,47.3987,-122.3,4348500000.0
1888120080,335,1190,335,0,327,1094,4,4.0,2.0,0,0,3,10,2000,0,98075,47.5812,-121.993,13050000000.0
4391600065,48,637,48,0,108,813,2,0.75,1.0,0,0,4,4,1924,1980,98010,47.326,-122.037,4950000000.0
3630120970,307,464,307,0,248,455,3,3.25,2.0,0,0,3,9,2006,0,98029,47.5558,-122.001,11550000000.0
2768100186,126,131,96,30,144,183,3,3.5,2.0,0,0,3,8,2007,0,98107,47.6697,-122.37100000000001,7725000000.0
1459920190,244,529,244,0,257,551,4,2.5,2.0,0,0,3,7,2010,0,98042,47.375,-122.16,5775000000.0
6204430250,230,1171,172,58,229,1151,5,2.25,1.0,0,0,4,8,1979,0,98011,47.7393,-122.2,8775000000.0
8039900180,156,1045,156,0,163,1129,3,2.0,1.0,0,0,4,8,1967,0,98045,47.4861,-121.786,6750000000.0
7211401485,72,464,72,0,95,464,2,1.0,1.0,0,0,4,6,1943,0,98146,47.5112,-122.35700000000001,4275000000.0
9435300030,154,3237,86,68,200,1065,4,1.0,1.0,0,0,1,5,1933,0,98052,47.6621,-122.132,8250000000.0
4021100045,221,1667,196,25,188,2220,3,2.0,2.0,0,0,4,8,1934,0,98155,47.7591,-122.28,8250000000.0
3365900462,160,674,160,0,139,1124,4,3.0,2.0,0,0,3,6,1920,0,98168,47.4738,-122.264,3975000000.0
809003160,102,371,102,0,147,371,2,1.0,1.0,0,0,3,7,1906,0,98109,47.6388,-122.35,8550000000.0
7399300780,142,613,115,27,139,715,3,2.25,1.0,0,0,4,7,1968,0,98055,47.461999999999996,-122.18799999999999,5062500000.0
9301300805,120,147,102,18,99,113,3,2.5,2.0,0,0,3,8,2014,0,98109,47.6384,-122.34299999999999,10125000000.0
